"symbol","logFC","P.Value","chr","description"
"Adgrl1",0.093072439712401,0.4564,"8","adhesion G protein-coupled receptor L1"
"Tm7sf3",-0.0930258444804553,0.5288,"6","transmembrane 7 superfamily member 3"
"Ate1",-0.0930177000154728,0.602,"7","arginyltransferase 1"
"Myorg",-0.0929894348759257,0.49,"4","myogenesis regulating glycosidase (putative)"
"Hcn3",0.0929869153256999,0.498,"3","hyperpolarization-activated, cyclic nucleotide-gated K+ 3"
"Plk2",-0.0929865646672337,0.5128,"13","polo like kinase 2"
"Mapkapk2",0.092971722174533,0.474,"1","MAP kinase-activated protein kinase 2"
"Parp1",0.0929307435889717,0.3416,"1","poly (ADP-ribose) polymerase family, member 1"
"Ptchd4",-0.0929027035389991,0.6036,"17","patched domain containing 4"
"Gtf2f1",0.0928770841163482,0.7148,"17","general transcription factor IIF, polypeptide 1"
"2210408F21Rik",-0.0928045745829906,0.5028,"6","RIKEN cDNA 2210408F21 gene"
"Ncdn",0.0927772529058135,0.6328,"4","neurochondrin"
"Rrn3",-0.0927582579669703,0.18,"16","RRN3 RNA polymerase I transcription factor homolog (yeast)"
"Tmc4",-0.0927235528483084,0.8324,"7","transmembrane channel-like gene family 4"
"Tmx2",0.0926856944095009,0.3412,"2","thioredoxin-related transmembrane protein 2"
"Riok3",0.0926631130351625,0.1956,"18","RIO kinase 3"
"Galnt1",-0.0926164062211035,0.0784,"18","polypeptide N-acetylgalactosaminyltransferase 1"
"Rala",-0.0925336648710013,0.198,"13","v-ral simian leukemia viral oncogene A (ras related)"
"C2cd4c",-0.0925095831487255,0.7144,"10","C2 calcium-dependent domain containing 4C"
"Mfge8",0.0924729270584796,0.7452,"7","milk fat globule EGF and factor V/VIII domain containing"
"Mtfr1l",0.0924632269775909,0.3832,"4","mitochondrial fission regulator 1-like"
"Spats2l",-0.0924525945094277,0.5284,"1","spermatogenesis associated, serine-rich 2-like"
"Tor1aip2",-0.0924524282519581,0.148,"1","torsin A interacting protein 2"
"Coro1c",0.092448393145534,0.1208,"5","coronin, actin binding protein 1C"
"Atp5l",0.0924253134932389,0.6164,"9","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit G"
"Tmem19",0.0923942697821687,0.3808,"10","transmembrane protein 19"
"Pmepa1",0.092320421013202,0.3264,"2","prostate transmembrane protein, androgen induced 1"
"Sppl3",0.0923182774241669,0.6056,"5","signal peptide peptidase 3"
"Atg14",-0.0923164728057912,0.3684,"14","autophagy related 14"
"1110059E24Rik",0.0923132311274331,0.6492,"19","RIKEN cDNA 1110059E24 gene"
"1110059E24Rik",0.0923132311274331,0.6492,"19","RIKEN cDNA 1110059E24 gene"
"Slc25a27",-0.092291638240467,0.4456,"17","solute carrier family 25, member 27"
"Gnb1",0.0922241064586142,0.3984,"4","guanine nucleotide binding protein (G protein), beta 1"
"Plxna3",-0.0921971046315173,0.5232,"X","plexin A3"
"Vhl",0.0921462586237007,0.3696,"6","von Hippel-Lindau tumor suppressor"
"Adam1a",-0.0921192129411952,0.7436,"5","a disintegrin and metallopeptidase domain 1a"
"Ctnnd2",-0.0921180034510005,0.3108,"15","catenin (cadherin associated protein), delta 2"
"Sybu",-0.092114815225905,0.8192,"15","syntabulin (syntaxin-interacting)"
"Cops2",-0.0919828843778463,0.5004,"2","COP9 signalosome subunit 2"
"R3hcc1l",0.0919547825851046,0.1272,"19","R3H domain and coiled-coil containing 1 like"
"Naa35",0.0919126408771991,0.4036,"13","N(alpha)-acetyltransferase 35, NatC auxiliary subunit"
"Rapgef4",0.0919032533497433,0.7044,"2","Rap guanine nucleotide exchange factor (GEF) 4"
"Camkmt",-0.0918968259450788,0.2468,"17","calmodulin-lysine N-methyltransferase"
"Polr3gl",-0.0918961964469283,0.5876,"3","polymerase (RNA) III (DNA directed) polypeptide G like"
"Adgrb2",0.0918559989882759,0.6292,"4","adhesion G protein-coupled receptor B2"
"Gtpbp10",-0.09179017811076,0.596,"5","GTP-binding protein 10 (putative)"
"Gskip",-0.091716960749415,0.5332,"12","GSK3B interacting protein"
"Clasrp",0.0916423791716179,0.7232,"7","CLK4-associating serine/arginine rich protein"
"Ctps",0.0916262929238467,0.1976,"4","cytidine 5'-triphosphate synthase"
"Ssr4",0.0916085684158601,0.5688,"X","signal sequence receptor, delta"
"Ankrd44",-0.0916077539723359,0.7848,"1","ankyrin repeat domain 44"
"Pcca",0.0915719007345288,0.3072,"14","propionyl-Coenzyme A carboxylase, alpha polypeptide"
"Acsl6",-0.0915637380058758,0.5268,"11","acyl-CoA synthetase long-chain family member 6"
"Slc3a2",0.0915426333586531,0.088,"19","solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2"
"Ostc",0.0915398226533188,0.5428,"3","oligosaccharyltransferase complex subunit (non-catalytic)"
"Arhgap11a",0.0915247849640362,0.4988,"2","Rho GTPase activating protein 11A"
"Wdtc1",0.0915238963339355,0.6792,"4","WD and tetratricopeptide repeats 1"
"Rabgap1",-0.0915209645108348,0.77,"2","RAB GTPase activating protein 1"
"Zxdb",-0.0915207992647069,0.3916,"X","zinc finger, X-linked, duplicated B"
"Crb2",0.0914949698473602,0.528,"2","crumbs family member 2"
"Zfp791",0.0914935270810275,0.4108,"8","zinc finger protein 791"
"Eif4g2",-0.0914815601505214,0.574,"7","eukaryotic translation initiation factor 4, gamma 2"
"Myh10",-0.0914241329263774,0.7356,"11","myosin, heavy polypeptide 10, non-muscle"
"Ppm1f",0.0914214555886916,0.4176,"16","protein phosphatase 1F (PP2C domain containing)"
"Trim2",-0.0914213768882028,0.5472,"3","tripartite motif-containing 2"
"Myo5a",-0.0913947684745686,0.7624,"9","myosin VA"
"Mtmr7",-0.0913825799310333,0.6212,"8","myotubularin related protein 7"
"Timm17a",0.0913663288990225,0.4948,"1","translocase of inner mitochondrial membrane 17a"
"Ppat",-0.0913313967777309,0.7812,"5","phosphoribosyl pyrophosphate amidotransferase"
"Gm5148",-0.0912965183213266,0.6592,"3","predicted gene 5148"
"Eng",-0.0912910067122521,0.6684,"2","endoglin"
"Thumpd1",0.0912795957026917,0.3064,"7","THUMP domain containing 1"
"Ublcp1",-0.0912563739008352,0.776,"11","ubiquitin-like domain containing CTD phosphatase 1"
"Sox2",-0.0912504354470398,0.2272,"3","SRY (sex determining region Y)-box 2"
"Lama3",-0.0912442774571918,0.6892,"18","laminin, alpha 3"
"Slc31a2",0.0912147491555508,0.3936,"4","solute carrier family 31, member 2"
"Rusc2",-0.0911848326731155,0.5404,"4","RUN and SH3 domain containing 2"
"Cdiptos",-0.0911751141143222,0.8308,"7","CDIP transferase, opposite strand"
"Mcts2",0.0911744087267166,0.5268,"2","malignant T cell amplified sequence 2"
"Lmnb1",-0.091116982113574,0.5432,"18","lamin B1"
"Zdhhc5",-0.0910945826846907,0.7248,"2","zinc finger, DHHC domain containing 5"
"Dolk",0.0910558845399394,0.5316,"2","dolichol kinase"
"Dpp7",0.0910289931819754,0.6028,"2","dipeptidylpeptidase 7"
"Ccdc24",0.0910218274560781,0.752,"4","coiled-coil domain containing 24"
"Nell2",-0.0910082357546198,0.51,"15","NEL-like 2"
"Efna1",0.0909723622558161,0.6544,"3","ephrin A1"
"Zfp39",-0.090960165691945,0.6128,"11","zinc finger protein 39"
"Mlx",0.0909370087807773,0.4888,"11","MAX-like protein X"
"Cmss1",0.0908901875335744,0.524,"16","cms small ribosomal subunit 1"
"Trank1",-0.0908811606560835,0.8348,"9","tetratricopeptide repeat and ankyrin repeat containing 1"
"Zfp689",0.0908689832837695,0.3432,"7","zinc finger protein 689"
"Kcnq2",0.0908688596003149,0.466,"2","potassium voltage-gated channel, subfamily Q, member 2"
"Nmt1",0.0908388371677962,0.2376,"11","N-myristoyltransferase 1"
"Akirin2",-0.0908244354221903,0.6628,"4","akirin 2"
"Dok4",0.0908168275425583,0.3568,"8","docking protein 4"
"Castor2",-0.0907522738848616,0.5884,"5","cytosolic arginine sensor for mTORC1 subunit 2"
"Ctps2",0.0907408020283036,0.4844,"X","cytidine 5'-triphosphate synthase 2"
"Vrk1",-0.0907072170634606,0.42,"12","vaccinia related kinase 1"
"Mettl9",0.0906728107578676,0.546,"7","methyltransferase like 9"
"Isoc1",-0.0906414240117224,0.6176,"18","isochorismatase domain containing 1"
"Ahcyl2",0.0906390928114442,0.5292,"6","S-adenosylhomocysteine hydrolase-like 2"
"Kdr",-0.0905965411098535,0.838,"5","kinase insert domain protein receptor"
"Ruvbl2",0.0905825849559729,0.616,"7","RuvB-like protein 2"
"Cop1",0.0905813319957138,0.242,"1","COP1, E3 ubiquitin ligase"
"Dgkg",-0.0905749221993846,0.378,"16","diacylglycerol kinase, gamma"
"Zfp422",-0.0905528248236509,0.2364,"6","zinc finger protein 422"
"Dele1",0.0905367177989769,0.0836,"18","DAP3 binding cell death enhancer 1"
"Tob2",0.0905259922358947,0.09,"15","transducer of ERBB2, 2"
"Exosc2",0.0904853366082516,0.6064,"2","exosome component 2"
"Ube4b",-0.090471845962881,0.1692,"4","ubiquitination factor E4B"
"Arpc3",0.0904550041050243,0.58,"5","actin related protein 2/3 complex, subunit 3"
"Emc6",0.0904474377756443,0.6784,"11","ER membrane protein complex subunit 6"
"Tmem214",0.0904415309835489,0.6344,"5","transmembrane protein 214"
"Cyb5r3",0.0904070369349972,0.628,"15","cytochrome b5 reductase 3"
"Serpina3n",0.090398717563672,0.2176,"12","serine (or cysteine) peptidase inhibitor, clade A, member 3N"
"Acacb",0.0903806737509494,0.6688,"5","acetyl-Coenzyme A carboxylase beta"
"Commd6",0.0903605956895106,0.6152,"14","COMM domain containing 6"
"Septin5",0.0903438581371265,0.6192,"16","septin 5"
"Lbp",-0.0903202120204569,0.7444,"2","lipopolysaccharide binding protein"
"Caprin2",-0.090314714731154,0.662,"6","caprin family member 2"
"Noc2l",0.0903137081376322,0.3648,"4","NOC2 like nucleolar associated transcriptional repressor"
"Cdc42se1",0.0903064200296173,0.2092,"3","CDC42 small effector 1"
"Mpc1",-0.0902878641639902,0.4004,"17","mitochondrial pyruvate carrier 1"
"Dnajc16",-0.0902627894747763,0.7664,"4","DnaJ heat shock protein family (Hsp40) member C16"
"Spns1",0.0902001888454924,0.1876,"7","spinster homolog 1"
"Haus8",0.0901653050090432,0.6304,"8","4HAUS augmin-like complex, subunit 8"
"Elp4",-0.0901158145723717,0.3568,"2","elongator acetyltransferase complex subunit 4"
"Gas8",-0.0901134790858622,0.4372,"8","growth arrest specific 8"
"Smad9",-0.0901057552196387,0.6052,"3","SMAD family member 9"
"Serpine2",0.0900946344133198,0.6016,"1","serine (or cysteine) peptidase inhibitor, clade E, member 2"
"Pkp4",0.0900768397272262,0.5488,"2","plakophilin 4"
"Ccser2",-0.0900766760582252,0.5048,"14","coiled-coil serine rich 2"
"Aldh16a1",0.0900582771626046,0.5304,"7","aldehyde dehydrogenase 16 family, member A1"
"Arfrp1",0.0900420673719315,0.484,"2","ADP-ribosylation factor related protein 1"
"6820431F20Rik",0.0900360399023443,0.7012,"8","cadherin 11 pseudogene"
"Ttc7b",0.0899747962969082,0.1916,"12","tetratricopeptide repeat domain 7B"
"1810058I24Rik",0.0899691361060486,0.7744,"6","RIKEN cDNA 1810058I24 gene"
"Abcd3",-0.0899462566980658,0.4884,"3","ATP-binding cassette, sub-family D (ALD), member 3"
"Psmd6",0.0899446785741418,0.3164,"14","proteasome (prosome, macropain) 26S subunit, non-ATPase, 6"
"Igsf3",-0.0899443904961466,0.3736,"3","immunoglobulin superfamily, member 3"
"Zdhhc14",-0.0899442005375173,0.4668,"17","zinc finger, DHHC domain containing 14"
"Ndufa9",0.0898865069132082,0.4188,"6","NADH:ubiquinone oxidoreductase subunit A9"
"Pik3cd",0.0898797021774591,0.5436,"4","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta"
"Invs",-0.0898780075894798,0.556,"4","inversin"
"Bend3",-0.0898513473322504,0.5756,"10","BEN domain containing 3"
"Macrod2",-0.0898224248982502,0.7156,"2","mono-ADP ribosylhydrolase 2"
"Zfp825",0.0897608214703349,0.6752,"13","zinc finger protein 825"
"Denn2b",-0.0897513957128089,0.4104,"7","DENN domain containing 2B"
"Fancg",0.0897272148195136,0.4956,"4","Fanconi anemia, complementation group G"
"Sspn",0.0897058055491975,0.6128,"6","sarcospan"
"Nrcam",-0.0896967890684826,0.7768,"12","neuronal cell adhesion molecule"
"Ltbp4",-0.0896873586281171,0.4168,"7","latent transforming growth factor beta binding protein 4"
"Ltv1",-0.0896620437561948,0.436,"10","LTV1 ribosome biogenesis factor"
"Cabyr",0.0896368585824736,0.5132,"18","calcium-binding tyrosine-(Y)-phosphorylation regulated (fibrousheathin 2)"
"Smyd4",0.0895686586303368,0.1916,"11","SET and MYND domain containing 4"
"Ptpra",-0.089560586618493,0.804,"2","protein tyrosine phosphatase, receptor type, A"
"Get1",0.08953278833709,0.1632,"16","guided entry of tail-anchored proteins factor 1"
"Fabp7",-0.0894959852819417,0.5936,"10","fatty acid binding protein 7, brain"
"Snhg4",-0.0894870274987625,0.6908,"18","small nucleolar RNA host gene 4"
"Ppme1",0.0894841667813511,0.2112,"7","protein phosphatase methylesterase 1"
"Tbcd",0.0894731188188729,0.37,"11","tubulin-specific chaperone d"
"Zfand5",-0.0894538965992826,0.9968,"19","zinc finger, AN1-type domain 5"
"Zfp653",0.0894408672719305,0.6828,"9","zinc finger protein 653"
"Cipc",0.0894051300438052,0.3688,"12","CLOCK interacting protein, circadian"
"Gt(ROSA)26Sor",0.0893676201076676,0.7736,"6","gene trap ROSA 26, Philippe Soriano"
"Tlk1",-0.0893318953641433,0.5408,"2","tousled-like kinase 1"
"Pmp22",-0.0892967393473185,0.5576,"11","peripheral myelin protein 22"
"Lrrc3b",-0.0892780536141302,0.6196,"14","leucine rich repeat containing 3B"
"Tmem203",0.0892558233845961,0.5204,"2","transmembrane protein 203"
"Cyb5rl",-0.0892541213851126,0.5872,"4","cytochrome b5 reductase-like"
"Rad23a",0.0892521592267226,0.4712,"8","RAD23 homolog A, nucleotide excision repair protein"
"Agbl4",-0.0892314060450503,0.53,"4","ATP/GTP binding protein-like 4"
"Aldh9a1",0.089220310750016,0.4372,"1","aldehyde dehydrogenase 9, subfamily A1"
"Myo5b",-0.0892160877714216,0.6816,"18","myosin VB"
"Myo16",-0.0891906075586224,0.5272,"8","myosin XVI"
"Prss53",-0.089180160367099,0.6812,"7","protease, serine 53"
"Usp36",0.0891770518096511,0.5268,"11","ubiquitin specific peptidase 36"
"Pole4",0.0891641615257299,0.566,"6","polymerase (DNA-directed), epsilon 4 (p12 subunit)"
"Slc24a4",0.0891636716134867,0.8468,"12","solute carrier family 24 (sodium/potassium/calcium exchanger), member 4"
"Alg13",0.0891293568948117,0.6448,"X","asparagine-linked glycosylation 13"
"Pex5",0.0891180430406173,0.262,"6","peroxisomal biogenesis factor 5"
"Fcho1",0.0890863513746325,0.4628,"8","FCH domain only 1"
"Amn1",-0.0890583038977639,0.5212,"6","antagonist of mitotic exit network 1"
"Otud7b",0.0890568154032989,0.2336,"3","OTU domain containing 7B"
"Bsdc1",0.0890425521196248,0.4088,"4","BSD domain containing 1"
"Sp3os",0.0890141246465292,0.6484,"2","trans-acting transcription factor 3, opposite strand"
"Casc3",-0.0889818147679895,0.2208,"11","cancer susceptibility candidate 3"
"Tomm40",0.0889762974344093,0.6748,"7","translocase of outer mitochondrial membrane 40"
"Dcaf4",0.0889735920394985,0.274,"12","DDB1 and CUL4 associated factor 4"
"Cggbp1",-0.0889594951747794,0.3964,"16","CGG triplet repeat binding protein 1"
"Exosc7",0.0889253452038754,0.552,"9","exosome component 7"
"Dcbld1",0.0889134138277128,0.3488,"10","discoidin, CUB  and LCCL domain containing 1"
"Mrpl38",0.0888965985469392,0.6832,"11","mitochondrial ribosomal protein L38"
"Reln",-0.0888953994891963,0.836,"5","reelin"
"Vps35l",0.0888786074322443,0.636,"7","VPS35 endosomal protein sorting factor like"
"Adgrf5",-0.0888071976230744,0.8304,"17","adhesion G protein-coupled receptor F5"
"Rbm22",-0.088802441491449,0.2776,"18","RNA binding motif protein 22"
"Mpped2",-0.0887976032469737,0.7664,"2","metallophosphoesterase domain containing 2"
"Ovgp1",-0.0887872526664442,0.7864,"3","oviductal glycoprotein 1"
"Per1",-0.0887160951196737,0.6296,"11","period circadian clock 1"
"Ncam1",-0.088672499950615,0.5004,"9","neural cell adhesion molecule 1"
"Dnal4",0.0886137759339114,0.6912,"15","dynein, axonemal, light chain 4"
"Brdt",-0.0886077483839971,0.348,"5","bromodomain, testis-specific"
"Abhd10",-0.0885703085566667,0.4964,"16","abhydrolase domain containing 10"
"Tfb2m",-0.0885492543881563,0.5688,"1","transcription factor B2, mitochondrial"
"Ap5s1",0.0885216914972515,0.7164,"2","adaptor-related protein 5 complex, sigma 1 subunit"
"Clic1",-0.0885016731756587,0.7016,"17","chloride intracellular channel 1"
"Ccdc148",0.0884945837059763,0.1316,"2","coiled-coil domain containing 148"
"Ddx39b",0.0884907022946866,0.598,"17","DEAD box helicase 39b"
"Thada",-0.0884182115625021,0.6528,"17","thyroid adenoma associated"
"Sqstm1",0.0884150092593714,0.5264,"11","sequestosome 1"
"Tmem268",0.0884091297530039,0.4256,"4","transmembrane protein 268"
"Jakmip3",-0.0884063316612913,0.564,"7","janus kinase and microtubule interacting protein 3"
"Tmem50a",0.088355823340212,0.5684,"4","transmembrane protein 50A"
"Sart1",0.0883407434360199,0.5792,"19","squamous cell carcinoma antigen recognized by T cells 1"
"Ints10",-0.0883127302457885,0.5908,"8","integrator complex subunit 10"
"Arl2bp",0.0882894714623168,0.5348,"8","ADP-ribosylation factor-like 2 binding protein"
"M5C1000I18Rik",0.0882810269432452,0.5816,"9","RIKEN cDNA M5C1000I18 gene"
"Cacng8",0.0882640117076852,0.6312,"7","calcium channel, voltage-dependent, gamma subunit 8"
"Ing5",-0.0882503103625405,0.3704,"1","inhibitor of growth family, member 5"
"Traf6",-0.0882216941551022,0.3684,"2","TNF receptor-associated factor 6"
"Nuf2",0.0881938135161429,0.7356,"1","NUF2, NDC80 kinetochore complex component"
"Il17rc",0.0881614090160809,0.7036,"6","interleukin 17 receptor C"
"Mtr",-0.0881492779595829,0.8652,"13","5-methyltetrahydrofolate-homocysteine methyltransferase"
"Tmem117",0.0881325833813502,0.6472,"15","transmembrane protein 117"
"Zfp398",-0.0881011516400467,0.8648,"6","zinc finger protein 398"
"Lrrcc1",-0.0880677367893909,0.6496,"3","leucine rich repeat and coiled-coil domain containing 1"
"Plekhm1",0.0880475776342067,0.542,"11","pleckstrin homology domain containing, family M (with RUN domain) member 1"
"Npy",0.0880363569024851,0.672,"6","neuropeptide Y"
"Cnnm3",0.0880301217213724,0.4292,"1","cyclin M3"
"Mtfp1",0.0880225290867331,0.7056,"11","mitochondrial fission process 1"
"Gprin1",0.0879770185546267,0.5908,"13","G protein-regulated inducer of neurite outgrowth 1"
"Krt73",0.0879729611582061,0.588,"15","keratin 73"
"Plpbp",0.0879595485891791,0.1276,"8","pyridoxal phosphate binding protein"
"Kifbp",-0.0879478884977249,0.9256,"10","kinesin family binding protein"
"Hr",0.0879372325940224,0.5652,"14","lysine demethylase and nuclear receptor corepressor"
"Chic2",-0.0879207291030464,0.3948,"5","cysteine-rich hydrophobic domain 2"
"Tspan33",0.0878334680644288,0.6276,"6","tetraspanin 33"
"Shank3",0.0878153710709828,0.2072,"15","SH3 and multiple ankyrin repeat domains 3"
"Syt7",0.0877642518461776,0.618,"19","synaptotagmin VII"
"Nrbp2",0.0877419012388696,0.6812,"15","nuclear receptor binding protein 2"
"Nsd1",-0.0876977415370854,0.5308,"13","nuclear receptor-binding SET-domain protein 1"
"Mrpl32",-0.0876783972863984,0.5996,"13","mitochondrial ribosomal protein L32"
"Ss18l1",-0.0876770798025932,0.14,"2","SS18, nBAF chromatin remodeling complex subunit like 1"
"Ice1",-0.0876726515409878,0.7916,"13","interactor of little elongation complex ELL subunit 1"
"Aacs",0.0876578368133814,0.2192,"5","acetoacetyl-CoA synthetase"
"Mfsd6",-0.0876480052371571,0.6192,"1","major facilitator superfamily domain containing 6"
"Klhdc8b",0.0876322469311712,0.5424,"9","kelch domain containing 8B"
"Stt3b",-0.0876257345138516,0.4472,"9","STT3, subunit of the oligosaccharyltransferase complex, homolog B (S. cerevisiae)"
"5530601H04Rik",-0.0875858011317563,0.5532,"X","RIKEN cDNA 5530601H04 gene"
"Rnaseh1",-0.0875735951105789,0.3576,"12","ribonuclease H1"
"Tjap1",0.0875607908519536,0.5432,"17","tight junction associated protein 1"
"Fam98b",-0.0875446932345945,0.5324,"2","family with sequence similarity 98, member B"
"Sidt1",0.0875351597428056,0.5028,"16","SID1 transmembrane family, member 1"
